price,per,monthly_converted,property_type,postal_code_area,Available,Minimum term,Maximum term,Furnishings,Parking,Garage,Garden/terrace,Balcony/patio,Disabled access,Living room,Broadband included,Couples OK?,Smoking OK?,Pets OK?,Occupation,References?,Gender,Vegetarian,Min age,Max age
640,pcm,,Flat share,E8,24/04/2023,1,1,Furnished,No,No,No,No,No,shared,No,No,Yes,No,Don't mind,No,Female,,,
850,pcm,,Flat share,SW19,Now,6,0,Furnished,Yes,No,Yes,No,No,shared,No,Yes,No,No,Don't mind,No,No preference,,,
420,pcm,,House share,SW14,03/05/2023,0,0,Unfurnished,No,,Yes,,,shared,,No,No,No,Professional,No,No preference,,28,50
1200,pcm,,Flat share,NW6,Now,1,0,Furnished,No,No,No,Yes,Yes,shared,No,No,No,No,Professional,Yes,Female,,,
925,pcm,,House share,SW16,17/05/2023,6,0,Furnished,Yes,Yes,,,,shared,Yes,No,Yes,No,Don't mind,Yes,No preference,,20,36
620,pcm,,House share,N7,30/04/2023,2,3,Furnished,Yes,No,Yes,No,No,shared,Yes,No,Yes,No,Don't mind,No,Female,,20,32
850,pcm,,Flat share,W14,22/05/2023,0,12,Furnished,No,,,,,No,Yes,No,No,No,Don't mind,No,No preference,,25,
800,pcm,,Flat share,N16,01/05/2023,6,0,Furnished,No,No,No,No,No,shared,No,No,No,No,Professional,Yes,No preference,,28,42
1500,pcm,,Flat share,NW9,Now,0,6,Furnished,Yes,No,No,Yes,No,shared,No,Yes,No,No,Don't mind,Yes,No preference,,,
225,pw,974.25,Flat share,SW2,Now,0,1,Furnished,No,No,No,Yes,No,shared,Yes,No,No,No,Professional,No,No preference,,25,
826,pcm,,Flat share,NW1,23/04/2023,0,2,Furnished,Yes,No,Yes,No,Yes,No,Yes,No,No,No,Student,No,No preference,,18,
720,pcm,,Flat share,N1,17/04/2023,6,0,Furnished,No,,,,,No,Yes,No,No,No,Professional,Yes,Female,,35,50
980,pcm,,Flat share,E14,01/05/2023,3,0,Furnished,No,No,No,Yes,No,shared,Yes,No,Yes,No,Don't mind,No,No preference,,23,
980,pcm,,Flat rent,SW19,06/05/2023,12,0,Furnished,No,No,No,No,No,,,,Yes,No,Don't mind,Yes,No preference,,,
585,pcm,,Flat share,E5,26/05/2023,4,0,Furnished,No,No,No,No,No,shared,Yes,No,Yes,No,Don't mind,No,No preference,,18,80
219,pw,948.27,Flat share,E20,08/05/2023,0,0,Furnished,No,No,Yes,Yes,No,No,Yes,No,No,No,Don't mind,No,Female,,,
1050,pcm,,Flat share,N1,11/05/2023,6,0,Furnished,No,,,Yes,,No,Yes,Yes,Yes,No,Don't mind,No,No preference,,18,65
1400,pcm,,Flat share,E14,01/06/2023,6,12,Furnished,No,No,No,Yes,No,shared,No,No,No,No,Professional,No,Male,,25,40
1400,pcm,,Flat rent,W2,04/05/2023,0,0,Part Furnished,No,No,Yes,No,No,,,,Yes,No,Don't mind,No,No preference,,,
600,pcm,,Flat share,SE5,01/06/2023,0,0,Furnished,No,No,Yes,No,No,No,Yes,No,No,No,Don't mind,No,No preference,,18,50
780,pcm,,Flat share,SW9,05/06/2023,4,0,Furnished,No,,,Yes,,,Yes,No,No,No,Professional,Yes,No preference,,18,
1000,pcm,,Flat share,NW1,31/05/2023,3,6,Furnished,No,,,,,No,Yes,No,No,No,Don't mind,Yes,No preference,,21,65
1100,pcm,,Flat share,SE18,Now,6,0,Furnished,Yes,,,Yes,Yes,shared,Yes,No,No,No,Professional,No,No preference,,21,32
850,pcm,,House share,SE6,Now,6,0,Furnished,Yes,Yes,Yes,Yes,No,shared,Yes,No,No,No,Professional,Yes,No preference,,25,50
530,pcm,,House share,E11,28/04/2023,0,0,Furnished,No,No,Yes,No,No,shared,No,No,Yes,No,Professional,Yes,No preference,,24,35
1200,pcm,,House share,SE13,Now,6,0,Furnished,No,No,Yes,No,No,shared,Yes,No,Yes,No,Don't mind,No,No preference,,18,
675,pcm,,Flat share,N17,Now,4,0,Furnished,Yes,No,No,Yes,Yes,shared,Yes,No,No,No,Don't mind,Yes,No preference,,25,
920,pcm,,House share,SW16,15/07/2023,1,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,No,No,Professional,Yes,No preference,,30,55
760,pcm,,Flat share,E2,08/05/2023,0,0,Furnished,No,No,No,Yes,No,shared,Yes,No,No,No,Professional,No,No preference,,25,
200,pw,866.00,Flat share,E14,25/04/2023,3,0,Furnished,No,No,No,No,No,shared,Yes,No,No,No,Don't mind,Yes,Female,,,
1250,pcm,,Flat share,E14,Now,12,0,Unfurnished,No,,,Yes,Yes,shared,Yes,No,No,Yes,Professional,Yes,Female,,27,39
810,pcm,,Flat share,SW4,01/05/2023,0,0,Furnished,No,,,,,shared,,No,No,No,Professional,Yes,No preference,,22,27
1250,pcm,,Flat share,E1,Now,6,0,Furnished,No,No,No,No,No,shared,Yes,No,No,No,Don't mind,Yes,No preference,,30,45
1375,pcm,,Flat share,SW5,30/04/2023,5,5,Furnished,No,,Yes,Yes,,shared,Yes,No,No,No,Professional,No,Female,,18,90
600,pcm,,Flat share,E10,17/06/2023,1,2,Furnished,Yes,No,Yes,Yes,No,shared,Yes,No,Yes,No,Don't mind,No,No preference,,,
205,pw,887.65,Flat share,WC1,15/05/2023,3,3,Furnished,No,,,,,,,No,No,No,Don't mind,No,No preference,,20,30
750,pcm,,Flat share,SE10,Now,6,0,Furnished,Yes,No,No,Yes,No,No,Yes,No,Yes,No,Don't mind,No,No preference,,,
990,pcm,,Flat share,E1,Now,0,5,Furnished,No,,,Yes,,shared,Yes,Yes,No,No,Don't mind,No,No preference,,19,28
850,pcm,,Flat share,E13,Now,4,0,Furnished,Yes,No,No,Yes,No,shared,No,No,Yes,No,Don't mind,Yes,Female,,21,24
195,pw,844.35,Flat share,NW10,03/05/2023,3,0,Furnished,No,No,No,No,No,No,Yes,No,No,No,Professional,No,No preference,,19,
400,pcm,,House share,W3,01/05/2023,3,0,Furnished,No,No,Yes,No,No,No,Yes,No,Yes,No,Don't mind,No,Female,,,
540,pcm,,Flat share,N8,29/05/2023,10,0,Furnished,Yes,,,Yes,,shared,Yes,No,No,No,Don't mind,Yes,Female,,25,40
350,pcm,,House share,E12,Now,3,6,Furnished,No,No,Yes,No,No,shared,No,Yes,No,No,Don't mind,No,Female,,,
860,pcm,,Flat share,EC1,17/04/2023,6,12,Furnished,No,No,No,Yes,No,No,Yes,No,No,No,Professional,Yes,Female,,25,50
875,pcm,,Flat share,E17,Now,0,3,Furnished,No,No,Yes,No,No,shared,Yes,No,No,No,Professional,Yes,No preference,,25,50
734,pcm,,Flat share,E2,04/05/2023,12,24,Furnished,No,,,,,shared,Yes,No,Yes,No,Professional,No,No preference,Yes,25,38
840,pcm,,House share,SW18,01/05/2023,0,3,Furnished,No,,Yes,,,shared,No,No,No,No,Professional,Yes,Female,,26,35
650,pcm,,Flat share,E8,01/06/2023,0,0,Furnished,No,No,No,No,No,No,Yes,No,Yes,No,Don't mind,No,No preference,,,
735,pcm,,Flat share,E3,22/04/2023,6,0,Furnished,No,No,Yes,No,No,No,Yes,No,Yes,No,Don't mind,No,No preference,,25,30
700,pcm,,Flat share,E17,30/05/2023,6,0,Unfurnished,No,No,No,Yes,No,shared,Yes,No,No,No,Professional,No,Female,,28,38
975,pcm,,Flat share,E9,07/05/2023,6,0,Furnished,No,,Yes,Yes,,shared,Yes,No,Yes,No,Professional,No,No preference,Yes,25,
800,pcm,,Flat share,SW17,22/05/2023,4,0,Furnished,No,,,,,shared,Yes,No,Yes,No,Don't mind,Yes,No preference,,,
1150,pcm,,Flat share,SW11,Now,0,0,Furnished,No,,,,,shared,Yes,No,Yes,No,Don't mind,No,No preference,,,
900,pcm,,House share,N10,01/06/2023,6,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,No,No,Professional,Yes,Female,,25,35
750,pcm,,House share,E17,Now,0,0,Unfurnished,Yes,No,Yes,No,No,shared,No,No,No,Yes,Professional,No,No preference,,28,35
750,pcm,,Flat rent,NW3,Now,0,2,Furnished,No,No,No,Yes,Yes,,,,No,Yes,Don't mind,No,No preference,,,
875,pcm,,Flat share,E5,Now,0,0,Unfurnished,No,,,,,shared,Yes,No,Yes,No,Don't mind,No,No preference,,30,
948,pcm,,Flat share,SW4,02/06/2023,0,0,Furnished,No,,,,,,,No,No,No,Professional,No,No preference,,23,29
948,pcm,,Flat rent,SE15,28/04/2023,1,6,Furnished,Yes,No,No,No,No,,,,No,Yes,Don't mind,No,No preference,,,
1192,pcm,,Flat share,NW1,23/04/2023,5,24,Furnished,Yes,No,Yes,No,No,shared,Yes,Yes,Yes,No,Student,Yes,No preference,,20,30
920,pcm,,Flat share,NW8,Now,0,2,Furnished,No,No,Yes,Yes,No,shared,No,No,Yes,No,Don't mind,No,Female,,,
152,pw,658.16,Flat share,N22,22/05/2023,1,3,Furnished,Yes,No,No,No,No,shared,Yes,No,Yes,No,Student,No,Female,,,
1300,pcm,,Flat share,SE18,Now,0,0,Furnished,No,No,No,Yes,No,shared,Yes,No,No,No,Professional,Yes,No preference,,41,60
1050,pcm,,Flat share,SW4,20/05/2023,1,0,Furnished,No,No,Yes,No,No,shared,Yes,No,No,No,Don't mind,Yes,No preference,,,
800,pcm,,House share,E11,28/04/2023,9,0,Furnished,No,No,Yes,No,No,shared,Yes,No,No,No,Professional,Yes,No preference,,20,50
380,pcm,,House share,SE25,Now,3,0,Furnished,No,No,Yes,No,No,No,Yes,No,No,No,Don't mind,No,Female,,18,40
350,pw,1515.50,Flat share,SE8,28/04/2023,1,0,Furnished,No,,,Yes,Yes,shared,Yes,Yes,No,No,Don't mind,Yes,No preference,,22,50
675,pcm,,House share,SW16,01/05/2023,6,0,Furnished,No,No,Yes,No,No,shared,No,No,Yes,No,Professional,Yes,Female,,22,29
180,pw,779.40,House share,E14,18/05/2023,12,0,Furnished,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,Don't mind,No,No preference,,18,65
180,pw,779.40,Flat share,SW9,Now,0,0,Furnished,No,,,,,shared,Yes,No,Yes,No,Don't mind,No,No preference,,23,40
925,pcm,,Flat share,W13,21/04/2023,6,0,Furnished,No,,,,,,Yes,No,No,No,Professional,Yes,No preference,,23,39
1200,pcm,,Flat share,SE16,15/05/2023,12,0,Furnished,No,,,Yes,,shared,,Yes,No,No,Don't mind,Yes,No preference,,22,45
1000,pcm,,Flat share,SW18,05/05/2023,12,0,Furnished,No,,Yes,Yes,,shared,Yes,No,No,No,Professional,Yes,Female,,18,65
1150,pcm,,Flat share,SW4,15/05/2023,6,0,Furnished,No,,Yes,,,shared,Yes,Yes,Yes,No,Don't mind,No,Male,Yes,23,38
730,pcm,,House share,SE21,29/04/2023,3,0,Furnished,Yes,,Yes,,,shared,Yes,No,No,No,Don't mind,Yes,No preference,,25,40
650,pcm,,Flat share,SW9,01/06/2023,0,12,Furnished,Yes,Yes,No,Yes,No,shared,Yes,No,No,No,Professional,Yes,No preference,,22,40
510,pcm,,House share,SE3,01/05/2023,6,0,Furnished,Yes,,Yes,,,shared,Yes,No,No,No,Professional,Yes,No preference,,30,45
1100,pcm,,Flat share,E14,01/05/2023,6,0,Furnished,Yes,No,No,Yes,No,shared,Yes,No,No,No,Professional,Yes,No preference,,21,65
1100,pcm,,House rent,SE23,Now,12,0,Unfurnished,Yes,No,Yes,No,No,,,,Yes,Yes,Don't mind,Yes,No preference,,,
1800,pcm,,Flat share,SW11,01/06/2023,3,5,Furnished,No,No,Yes,No,No,shared,Yes,No,No,Yes,Don't mind,Yes,Female,,21,65
155,pw,671.15,Flat share,SE16,19/04/2023,6,0,Furnished,Yes,,Yes,Yes,,shared,Yes,No,No,No,Professional,Yes,No preference,,29,65
1200,pcm,,Flat share,N7,15/05/2023,6,0,Furnished,No,,Yes,,,shared,No,No,No,No,Professional,Yes,No preference,,27,
950,pcm,,Flat share,SW4,30/04/2023,0,0,Furnished,Yes,,Yes,,,shared,Yes,No,No,No,Don't mind,No,Female,,,28
895,pcm,,Flat share,W9,28/04/2023,12,12,Furnished,Yes,No,No,No,No,No,No,No,No,No,Professional,Yes,Female,,26,36
1950,pcm,,Flat share,SW11,23/05/2023,1,0,Furnished,Yes,No,No,Yes,No,shared,No,No,No,No,Don't mind,Yes,Female,,22,
2200,pcm,,Flat share,EC1,29/07/2023,1,1,Furnished,No,,,Yes,,shared,Yes,No,No,No,Don't mind,No,No preference,,,
1650,pcm,,Flat share,SE1,01/05/2023,1,3,Furnished,Yes,No,No,Yes,No,shared,Yes,Yes,No,Yes,Professional,No,No preference,,25,
780,pcm,,Flat share,W4,15/05/2023,6,0,Furnished,No,No,Yes,No,No,No,Yes,No,No,No,Professional,Yes,Female,,25,45
1100,pcm,,Flat share,SE10,01/05/2023,6,18,Furnished,No,No,No,No,No,shared,No,No,Yes,No,Don't mind,Yes,Male,,,
900,pcm,,House share,N13,24/04/2023,0,0,Furnished,Yes,Yes,Yes,,,,Yes,No,Yes,No,Don't mind,No,Female,Yes,29,45
1600,pcm,,Flat share,E6,Now,0,0,Furnished,Yes,,,Yes,,shared,Yes,Yes,Yes,No,Don't mind,No,No preference,,25,35
950,pcm,,Flat share,W11,01/05/2023,12,0,Furnished,Yes,No,Yes,No,No,No,Yes,No,No,No,Professional,Yes,Female,,25,50
950,pcm,,Flat rent,NW10,24/04/2023,6,0,Furnished,No,,,,,,,,No,No,Don't mind,Yes,No preference,,,
750,pcm,,Flat share,SE15,01/06/2023,6,0,Furnished,No,,Yes,Yes,Yes,No,Yes,No,No,No,Don't mind,No,No preference,,,
950,pcm,,House share,N12,Now,0,0,Furnished,Yes,Yes,Yes,,Yes,shared,Yes,No,No,No,Don't mind,Yes,No preference,,18,53
220,pw,952.60,House share,SW9,Now,3,0,Furnished,No,,,Yes,,shared,Yes,Yes,Yes,No,Don't mind,Yes,No preference,,,
380,pw,1645.40,Flat share,NW10,21/04/2023,3,0,Furnished,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Don't mind,Yes,No preference,,,
500,pcm,,House share,N15,30/04/2023,0,1,Furnished,No,No,Yes,No,No,shared,Yes,No,Yes,No,Don't mind,No,No preference,,25,45
480,pcm,,House share,SE3,24/04/2023,2,0,Furnished,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,Don't mind,No,No preference,,,
265,pw,1147.45,Flat share,N17,17/04/2023,3,0,Furnished,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Don't mind,Yes,No preference,,,
1085,pcm,,Flat share,E14,04/06/2023,12,0,Furnished,Yes,Yes,No,No,Yes,shared,No,No,Yes,Yes,Professional,No,No preference,,,
900,pcm,,House share,SW16,Now,0,0,Furnished,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Professional,No,No preference,,,
270,pw,1169.10,Flat share,E1,17/04/2023,6,0,Furnished,No,No,No,Yes,No,No,Yes,No,Yes,No,Don't mind,Yes,No preference,,,
1400,pcm,,Flat share,W2,24/05/2023,5,6,Furnished,No,No,No,No,No,shared,Yes,No,Yes,No,Don't mind,No,No preference,,,
165,pw,714.45,Flat share,E1,08/05/2023,6,0,Furnished,No,,,Yes,,No,Yes,No,Yes,No,Don't mind,Yes,No preference,,18,65
750,pcm,,Flat share,NW10,12/05/2023,12,0,Furnished,Yes,,,,Yes,shared,No,No,Yes,No,Don't mind,Yes,Female,,,
750,pcm,,Flat rent,W3,Now,12,0,Furnished,Yes,No,Yes,No,No,,,,Yes,No,Don't mind,Yes,No preference,,,
750,pcm,,Flat rent,EC2,Now,6,0,Part Furnished,No,No,No,Yes,No,,,,Yes,No,Don't mind,Yes,No preference,,,
1101,pcm,,Flat share,NW1,Now,6,0,Furnished,No,No,No,No,No,shared,Yes,No,No,No,Don't mind,No,No preference,,18,
1062,pcm,,Flat share,W8,Now,6,0,Furnished,No,No,No,No,No,No,Yes,No,No,No,Don't mind,No,No preference,,18,
850,pcm,,House share,E14,30/04/2023,5,0,Furnished,No,,Yes,,,shared,Yes,No,No,No,Don't mind,No,Female,,,23
282,pw,1221.06,Flat share,SW6,Now,4,0,Furnished,No,No,No,No,Yes,shared,Yes,Yes,Yes,No,Don't mind,No,No preference,,,
950,pcm,,Flat share,SW6,Now,6,0,Furnished,Yes,No,Yes,No,No,shared,No,No,No,No,Professional,Yes,Female,,25,
950,pcm,,Flat share,NW9,01/05/2023,6,0,Furnished,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Don't mind,Yes,No preference,,,
825,pcm,,House share,NW6,18/05/2023,6,12,Furnished,Yes,No,Yes,No,No,shared,Yes,No,Yes,No,Don't mind,No,Female,,20,41
1000,pcm,,House share,N12,Now,6,0,Furnished,No,No,No,No,No,No,Yes,No,No,No,Don't mind,Yes,Female,,,
1250,pcm,,Flat share,SW18,03/06/2023,6,0,Furnished,No,No,No,Yes,No,shared,Yes,No,Yes,No,Professional,Yes,Male,,25,
800,pcm,,House share,E4,24/04/2023,4,0,Furnished,Yes,,Yes,,,shared,Yes,No,No,No,Professional,Yes,No preference,,28,60
800,pcm,,House share,SW6,07/05/2023,6,0,Furnished,No,No,No,Yes,No,shared,Yes,No,Yes,No,Don't mind,No,No preference,,18,35
720,pcm,,House share,E6,13/05/2023,7,0,Furnished,No,No,Yes,No,No,shared,Yes,No,No,No,Professional,Yes,No preference,,22,38
900,pcm,,Flat share,W6,27/05/2023,6,0,Furnished,No,No,No,No,No,No,Yes,No,Yes,No,Professional,Yes,No preference,,25,50
830,pcm,,House share,SE16,11/05/2023,7,0,Furnished,No,No,Yes,No,No,shared,Yes,No,No,No,Professional,Yes,No preference,,21,37
880,pcm,,House share,W4,23/05/2023,6,0,Furnished,No,,Yes,,,shared,Yes,No,No,No,Professional,Yes,No preference,,21,50
880,pcm,,Flat rent,SW19,24/04/2023,6,0,Part Furnished,No,No,Yes,No,No,,,,Yes,No,Don't mind,Yes,No preference,,,
840,pcm,,House share,SE16,11/05/2023,7,0,Furnished,No,No,Yes,No,No,shared,Yes,No,Yes,No,Professional,Yes,No preference,,20,35
900,pcm,,Flat share,E2,01/05/2023,12,0,Furnished,Yes,,,Yes,,shared,No,No,No,No,Professional,Yes,Female,,24,34
845,pcm,,Flat share,W4,18/05/2023,6,0,Furnished,No,No,No,Yes,No,shared,Yes,No,No,No,Professional,Yes,No preference,,21,50
230,pw,995.90,Flat share,E3,Now,0,0,Furnished,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Don't mind,Yes,No preference,,,
880,pcm,,House share,W4,12/05/2023,6,0,Furnished,No,No,Yes,No,No,shared,Yes,No,No,No,Professional,Yes,No preference,,30,50
220,pw,952.60,Flat share,NW2,25/04/2023,6,0,Furnished,No,No,No,No,No,shared,Yes,No,No,No,Don't mind,Yes,No preference,,18,
220,pw,952.60,Flat rent,NW10,24/04/2023,6,0,Furnished,No,,,,,,,,No,No,Don't mind,Yes,No preference,,,
860,pcm,,Flat share,W14,11/05/2023,6,0,Furnished,No,No,Yes,No,No,shared,Yes,No,No,No,Professional,Yes,No preference,,21,50
230,pw,995.90,Flat share,W12,20/04/2023,6,0,Furnished,No,No,No,No,No,No,Yes,No,No,No,Don't mind,Yes,No preference,,18,
965,pcm,,Flat share,NW10,01/06/2023,8,0,Furnished,No,,,Yes,Yes,shared,Yes,No,Yes,Yes,Professional,No,No preference,,29,50
165,pw,714.45,Flat share,N22,17/04/2023,4,0,Furnished,No,No,No,No,No,No,Yes,Yes,No,No,Don't mind,No,No preference,,,
355,pw,1537.15,Flat share,SE11,30/06/2023,1,2,Furnished,Yes,Yes,Yes,Yes,Yes,shared,Yes,No,Yes,Yes,Don't mind,No,Female,Yes,18,40
1200,pcm,,Flat share,E14,13/05/2023,6,24,Furnished,No,,Yes,Yes,,No,Yes,Yes,Yes,Yes,Don't mind,No,No preference,,18,99
355,pw,1537.15,Flat share,SE11,30/06/2023,1,2,Furnished,Yes,Yes,Yes,Yes,Yes,shared,Yes,No,Yes,Yes,Don't mind,No,Female,Yes,18,40
1125,pcm,,Flat share,SE10,30/04/2023,6,0,Furnished,Yes,No,No,Yes,No,shared,No,No,No,No,Professional,Yes,Female,,,
1125,pcm,,Flat rent,E14,18/04/2023,6,0,Furnished,No,No,No,Yes,Yes,,,,Yes,No,Don't mind,Yes,No preference,,,
195,pw,844.35,Flat share,E16,30/05/2023,5,0,Furnished,No,No,No,No,No,No,Yes,No,No,No,Don't mind,Yes,No preference,,,
195,pw,844.35,Flat rent,E3,19/04/2023,6,0,Furnished,No,No,No,Yes,Yes,,,,Yes,No,Don't mind,Yes,No preference,,,
600,pcm,,Flat share,SE4,01/05/2023,12,0,Furnished,No,No,Yes,Yes,No,shared,No,No,No,Yes,Professional,Yes,No preference,,30,
950,pcm,,Flat share,W4,06/05/2023,6,0,Furnished,No,No,No,No,No,shared,Yes,No,No,No,Professional,Yes,No preference,,25,50
1040,pcm,,Flat share,EC1,Now,0,0,Furnished,No,,,,Yes,,Yes,No,No,No,Professional,No,No preference,,,30
1040,pcm,,Flat rent,N22,28/04/2023,6,0,Furnished,No,No,No,No,No,,,,No,No,Professional,Yes,No preference,,,
250,pw,1082.50,Flat share,SE11,Now,0,4,Furnished,No,,,,,shared,Yes,No,No,No,Don't mind,No,No preference,,,
250,pw,1082.50,Flat rent,W12,Now,5,0,Furnished,No,No,No,No,No,,,,No,No,Don't mind,Yes,No preference,,,
749,pcm,,Flat share,SW8,10/05/2023,6,0,Furnished,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Don't mind,Yes,No preference,,18,99
170,pw,736.10,Flat share,N7,Now,0,0,Furnished,No,No,No,No,No,No,Yes,No,Yes,No,Don't mind,No,No preference,,,
800,pcm,,Flat share,E2,01/05/2023,6,0,Furnished,No,,,,,shared,Yes,No,No,No,Don't mind,No,Female,,,
875,pcm,,Flat share,SE16,07/05/2023,6,0,Furnished,Yes,,,,,No,Yes,No,No,No,Don't mind,Yes,Female,,23,37
1600,pcm,,House share,WC2,Now,3,0,Furnished,No,,Yes,,,No,Yes,No,No,No,Don't mind,Yes,No preference,,21,
675,pcm,,Flat share,NW5,01/05/2023,12,0,Furnished,No,No,No,No,No,shared,Yes,No,No,No,Don't mind,Yes,Female,,18,
750,pcm,,Flat share,N19,Now,1,2,Furnished,No,,Yes,,,No,Yes,No,No,No,Professional,No,Female,,25,50
900,pcm,,Flat share,SW7,16/06/2023,2,0,Furnished,No,No,No,No,No,No,No,No,No,No,Don't mind,No,No preference,,18,34
850,pcm,,Flat share,SW11,08/05/2023,6,0,Furnished,No,No,Yes,No,No,shared,Yes,No,Yes,Yes,Don't mind,No,No preference,,,
1350,pcm,,Flat share,SW10,Now,1,0,Furnished,No,No,Yes,Yes,No,No,Yes,No,No,Yes,Don't mind,Yes,No preference,,,
900,pcm,,Flat share,SE26,Now,0,0,Furnished,No,No,No,Yes,No,shared,Yes,No,Yes,No,Professional,Yes,No preference,,22,
1075,pcm,,House share,SW20,01/05/2023,6,6,Furnished,No,No,Yes,No,No,shared,Yes,No,Yes,No,Don't mind,Yes,No preference,,18,60
1150,pcm,,Flat share,SW9,31/05/2023,6,0,Furnished,Yes,,,Yes,,shared,Yes,No,Yes,Yes,Don't mind,No,No preference,,20,39
800,pcm,,House share,NW4,Now,12,12,Furnished,Yes,No,No,No,No,shared,Yes,No,No,No,Don't mind,Yes,Female,,,
800,pcm,,Property rent,SE6,Now,12,0,Part Furnished,No,No,No,No,No,,,,Yes,No,Don't mind,Yes,No preference,,,
900,pcm,,Flat share,N7,Now,3,0,Furnished,No,No,Yes,No,No,shared,Yes,No,Yes,No,Don't mind,Yes,No preference,,18,35
650,pcm,,House share,N13,01/05/2023,3,0,Furnished,No,No,Yes,No,No,shared,Yes,No,No,No,Professional,Yes,Female,,25,45
1490,pcm,,Flat share,EC1,01/05/2023,12,0,Furnished,Yes,No,Yes,Yes,No,shared,Yes,No,No,No,Professional,No,No preference,,25,35
280,pw,1212.40,Flat share,SW1,Now,0,0,Furnished,No,No,No,Yes,No,shared,Yes,No,Yes,No,Don't mind,No,No preference,,,
648,pcm,,Flat share,SW17,18/06/2023,0,0,Furnished,Yes,No,No,No,No,shared,No,No,Yes,No,Professional,Yes,No preference,,25,32
1070,pcm,,Flat share,NW2,Now,6,0,Furnished,No,No,No,No,No,No,No,No,No,No,Don't mind,Yes,No preference,,35,
1000,pcm,,Flat share,SW19,01/05/2023,0,0,Furnished,No,No,Yes,No,Yes,shared,Yes,No,No,No,Don't mind,Yes,No preference,,18,65
1100,pcm,,Flat share,SW4,06/05/2023,6,0,Furnished,No,No,No,No,No,shared,Yes,No,No,No,Professional,Yes,No preference,,28,
700,pcm,,House share,E11,25/04/2023,6,0,Furnished,Yes,,Yes,,,shared,Yes,No,Yes,No,Professional,Yes,No preference,,18,36
700,pcm,,Flat rent,SW9,25/06/2023,12,0,Furnished,Yes,No,No,No,No,,,,Yes,No,Don't mind,Yes,No preference,,,
700,pcm,,Flat rent,SE1,01/09/2023,12,0,Furnished,No,No,No,Yes,No,,,,Yes,No,Don't mind,Yes,No preference,,,
700,pcm,,Flat rent,N1,17/04/2023,6,0,Part Furnished,No,No,No,No,No,,,,No,No,Don't mind,Yes,No preference,,,
1000,pcm,,Flat share,SW4,20/05/2023,0,0,Furnished,No,No,Yes,Yes,No,shared,No,No,No,No,Professional,Yes,No preference,,,
1000,pcm,,Flat rent,E14,01/05/2023,0,0,Furnished,No,No,No,No,No,,,,Yes,No,Don't mind,No,No preference,,,
1250,pcm,,Flat share,EC3,Now,12,24,Furnished,No,No,No,No,No,shared,No,No,No,No,Professional,No,Female,,25,50
347,pw,1502.51,Flat share,EC1,05/06/2023,3,3,Furnished,No,,,,,shared,Yes,No,No,No,Student,No,No preference,,,
200,pw,866.00,Flat share,N12,Now,6,0,Unfurnished,No,No,No,No,No,No,No,Yes,Yes,No,Don't mind,No,No preference,,,
200,pw,866.00,House rent,N15,01/07/2023,12,0,Furnished,No,No,Yes,No,No,,,,Yes,No,Don't mind,Yes,No preference,,,
675,pcm,,House share,NW2,01/05/2023,6,0,Furnished,Yes,,Yes,,,,Yes,No,No,No,Professional,No,No preference,,20,55
1125,pcm,,Flat share,E1,Now,3,3,Furnished,Yes,No,Yes,Yes,Yes,shared,No,No,No,No,Don't mind,No,No preference,,21,27
900,pcm,,Flat share,N1,Now,6,0,Furnished,No,,,,,,Yes,No,Yes,No,Student,No,No preference,,19,30
825,pcm,,Flat share,SE5,02/05/2023,1,3,Furnished,No,No,Yes,Yes,No,No,Yes,No,No,No,Professional,Yes,No preference,,,
875,pcm,,House share,N7,Now,0,12,Furnished,No,No,No,No,No,shared,,No,Yes,No,Don't mind,No,No preference,,24,40
875,pcm,,Property rent,NW4,23/04/2023,5,5,Part Furnished,No,,,,,,,,No,No,Don't mind,Yes,No preference,,,
500,pcm,,Flat share,SE15,01/05/2023,6,0,Furnished,No,,,,,No,Yes,No,No,No,Professional,Yes,No preference,,,
740,pcm,,Flat share,N1,Now,6,0,Furnished,No,No,No,No,No,No,Yes,No,No,No,Don't mind,No,No preference,,20,35
650,pcm,,Flat share,SE26,Now,6,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,No,No,Don't mind,Yes,No preference,,,
875,pcm,,Flat share,NW2,Now,6,24,Furnished,Yes,,,,Yes,shared,Yes,No,No,No,Don't mind,No,No preference,,20,
1800,pcm,,Flat share,E1,01/05/2023,6,12,Furnished,No,,,,,No,Yes,No,Yes,No,Don't mind,No,No preference,,18,99
1150,pcm,,Flat share,SE14,01/05/2023,6,0,Unfurnished,Yes,No,Yes,Yes,Yes,shared,No,No,Yes,Yes,Don't mind,No,Female,,20,45
800,pcm,,House share,N15,30/04/2023,3,0,Furnished,No,,Yes,,,shared,Yes,Yes,Yes,No,Don't mind,No,No preference,,,
